"","Indicator.Code","Year","count","Indicator.Name"
"3857","NY.GDP.TOTL.RT.ZS",1998,192,"Total natural resources rents (% of GDP)"
"3858","NY.GDP.TOTL.RT.ZS",1999,193,"Total natural resources rents (% of GDP)"
"3859","NY.GDP.TOTL.RT.ZS",2000,198,"Total natural resources rents (% of GDP)"
"3860","NY.GDP.TOTL.RT.ZS",2001,198,"Total natural resources rents (% of GDP)"
"3861","NY.GDP.TOTL.RT.ZS",2002,203,"Total natural resources rents (% of GDP)"
"3862","NY.GDP.TOTL.RT.ZS",2003,203,"Total natural resources rents (% of GDP)"
"3863","NY.GDP.TOTL.RT.ZS",2004,203,"Total natural resources rents (% of GDP)"
"3864","NY.GDP.TOTL.RT.ZS",2005,203,"Total natural resources rents (% of GDP)"
"3865","NY.GDP.TOTL.RT.ZS",2006,205,"Total natural resources rents (% of GDP)"
"3866","NY.GDP.TOTL.RT.ZS",2007,205,"Total natural resources rents (% of GDP)"
"3867","NY.GDP.TOTL.RT.ZS",2008,204,"Total natural resources rents (% of GDP)"
"3868","NY.GDP.TOTL.RT.ZS",2009,204,"Total natural resources rents (% of GDP)"
"3869","NY.GDP.TOTL.RT.ZS",2010,205,"Total natural resources rents (% of GDP)"
"3870","NY.GDP.TOTL.RT.ZS",2011,207,"Total natural resources rents (% of GDP)"
"3871","NY.GDP.TOTL.RT.ZS",2012,206,"Total natural resources rents (% of GDP)"
"3872","NY.GDP.TOTL.RT.ZS",2013,206,"Total natural resources rents (% of GDP)"
"3873","NY.GDP.TOTL.RT.ZS",2014,206,"Total natural resources rents (% of GDP)"
"3874","NY.GDP.TOTL.RT.ZS",2015,206,"Total natural resources rents (% of GDP)"
"3875","NY.GDP.TOTL.RT.ZS",2016,205,"Total natural resources rents (% of GDP)"
"3876","NY.GDP.TOTL.RT.ZS",2017,205,"Total natural resources rents (% of GDP)"
"3877","NY.GDP.TOTL.RT.ZS",2018,203,"Total natural resources rents (% of GDP)"
"3878","NY.GDP.TOTL.RT.ZS",2019,186,"Total natural resources rents (% of GDP)"
"3879","SH.H2O.BASW.RU.ZS",2000,159,"People using at least basic drinking water services, rural (% of rural population)"
"3880","SH.H2O.BASW.RU.ZS",2001,161,"People using at least basic drinking water services, rural (% of rural population)"
"3881","SH.H2O.BASW.RU.ZS",2002,162,"People using at least basic drinking water services, rural (% of rural population)"
"3882","SH.H2O.BASW.RU.ZS",2003,162,"People using at least basic drinking water services, rural (% of rural population)"
"3883","SH.H2O.BASW.RU.ZS",2004,162,"People using at least basic drinking water services, rural (% of rural population)"
"3884","SH.H2O.BASW.RU.ZS",2005,164,"People using at least basic drinking water services, rural (% of rural population)"
"3885","SH.H2O.BASW.RU.ZS",2006,165,"People using at least basic drinking water services, rural (% of rural population)"
"3886","SH.H2O.BASW.RU.ZS",2007,167,"People using at least basic drinking water services, rural (% of rural population)"
"3887","SH.H2O.BASW.RU.ZS",2008,166,"People using at least basic drinking water services, rural (% of rural population)"
"3888","SH.H2O.BASW.RU.ZS",2009,166,"People using at least basic drinking water services, rural (% of rural population)"
"3889","SH.H2O.BASW.RU.ZS",2010,166,"People using at least basic drinking water services, rural (% of rural population)"
"3890","SH.H2O.BASW.RU.ZS",2011,167,"People using at least basic drinking water services, rural (% of rural population)"
"3891","SH.H2O.BASW.RU.ZS",2012,167,"People using at least basic drinking water services, rural (% of rural population)"
"3892","SH.H2O.BASW.RU.ZS",2013,167,"People using at least basic drinking water services, rural (% of rural population)"
"3893","SH.H2O.BASW.RU.ZS",2014,167,"People using at least basic drinking water services, rural (% of rural population)"
"3894","SH.H2O.BASW.RU.ZS",2015,167,"People using at least basic drinking water services, rural (% of rural population)"
"3895","SH.H2O.BASW.RU.ZS",2016,165,"People using at least basic drinking water services, rural (% of rural population)"
"3896","SH.H2O.BASW.RU.ZS",2017,163,"People using at least basic drinking water services, rural (% of rural population)"
"3897","SH.H2O.BASW.RU.ZS",2018,162,"People using at least basic drinking water services, rural (% of rural population)"
"3898","SH.H2O.BASW.RU.ZS",2019,162,"People using at least basic drinking water services, rural (% of rural population)"
"3899","SH.H2O.BASW.RU.ZS",2020,161,"People using at least basic drinking water services, rural (% of rural population)"
"3900","SH.H2O.BASW.UR.ZS",2000,171,"People using at least basic drinking water services, urban (% of urban population)"
"3901","SH.H2O.BASW.UR.ZS",2001,174,"People using at least basic drinking water services, urban (% of urban population)"
"3902","SH.H2O.BASW.UR.ZS",2002,175,"People using at least basic drinking water services, urban (% of urban population)"
"3903","SH.H2O.BASW.UR.ZS",2003,175,"People using at least basic drinking water services, urban (% of urban population)"
"3904","SH.H2O.BASW.UR.ZS",2004,175,"People using at least basic drinking water services, urban (% of urban population)"
"3905","SH.H2O.BASW.UR.ZS",2005,176,"People using at least basic drinking water services, urban (% of urban population)"
"3906","SH.H2O.BASW.UR.ZS",2006,177,"People using at least basic drinking water services, urban (% of urban population)"
"3907","SH.H2O.BASW.UR.ZS",2007,177,"People using at least basic drinking water services, urban (% of urban population)"
"3908","SH.H2O.BASW.UR.ZS",2008,177,"People using at least basic drinking water services, urban (% of urban population)"
"3909","SH.H2O.BASW.UR.ZS",2009,177,"People using at least basic drinking water services, urban (% of urban population)"
"3910","SH.H2O.BASW.UR.ZS",2010,177,"People using at least basic drinking water services, urban (% of urban population)"
"3911","SH.H2O.BASW.UR.ZS",2011,178,"People using at least basic drinking water services, urban (% of urban population)"
"3912","SH.H2O.BASW.UR.ZS",2012,178,"People using at least basic drinking water services, urban (% of urban population)"
"3913","SH.H2O.BASW.UR.ZS",2013,178,"People using at least basic drinking water services, urban (% of urban population)"
"3914","SH.H2O.BASW.UR.ZS",2014,178,"People using at least basic drinking water services, urban (% of urban population)"
"3915","SH.H2O.BASW.UR.ZS",2015,178,"People using at least basic drinking water services, urban (% of urban population)"
"3916","SH.H2O.BASW.UR.ZS",2016,178,"People using at least basic drinking water services, urban (% of urban population)"
"3917","SH.H2O.BASW.UR.ZS",2017,176,"People using at least basic drinking water services, urban (% of urban population)"
"3918","SH.H2O.BASW.UR.ZS",2018,174,"People using at least basic drinking water services, urban (% of urban population)"
"3919","SH.H2O.BASW.UR.ZS",2019,174,"People using at least basic drinking water services, urban (% of urban population)"
"3920","SH.H2O.BASW.UR.ZS",2020,173,"People using at least basic drinking water services, urban (% of urban population)"
"3921","SH.H2O.BASW.ZS",2000,205,"People using at least basic drinking water services (% of population)"
"3922","SH.H2O.BASW.ZS",2001,208,"People using at least basic drinking water services (% of population)"
"3923","SH.H2O.BASW.ZS",2002,210,"People using at least basic drinking water services (% of population)"
"3924","SH.H2O.BASW.ZS",2003,210,"People using at least basic drinking water services (% of population)"
"3925","SH.H2O.BASW.ZS",2004,210,"People using at least basic drinking water services (% of population)"
"3926","SH.H2O.BASW.ZS",2005,212,"People using at least basic drinking water services (% of population)"
"3927","SH.H2O.BASW.ZS",2006,213,"People using at least basic drinking water services (% of population)"
"3928","SH.H2O.BASW.ZS",2007,213,"People using at least basic drinking water services (% of population)"
"3929","SH.H2O.BASW.ZS",2008,212,"People using at least basic drinking water services (% of population)"
"3930","SH.H2O.BASW.ZS",2009,214,"People using at least basic drinking water services (% of population)"
"3931","SH.H2O.BASW.ZS",2010,214,"People using at least basic drinking water services (% of population)"
"3932","SH.H2O.BASW.ZS",2011,215,"People using at least basic drinking water services (% of population)"
"3933","SH.H2O.BASW.ZS",2012,215,"People using at least basic drinking water services (% of population)"
"3934","SH.H2O.BASW.ZS",2013,215,"People using at least basic drinking water services (% of population)"
"3935","SH.H2O.BASW.ZS",2014,215,"People using at least basic drinking water services (% of population)"
"3936","SH.H2O.BASW.ZS",2015,215,"People using at least basic drinking water services (% of population)"
"3937","SH.H2O.BASW.ZS",2016,215,"People using at least basic drinking water services (% of population)"
"3938","SH.H2O.BASW.ZS",2017,211,"People using at least basic drinking water services (% of population)"
"3939","SH.H2O.BASW.ZS",2018,203,"People using at least basic drinking water services (% of population)"
"3940","SH.H2O.BASW.ZS",2019,201,"People using at least basic drinking water services (% of population)"
"3941","SH.H2O.BASW.ZS",2020,197,"People using at least basic drinking water services (% of population)"
"3942","SH.H2O.SMDW.RU.ZS",2000,65,"People using safely managed drinking water services, rural (% of rural population)"
"3943","SH.H2O.SMDW.RU.ZS",2001,65,"People using safely managed drinking water services, rural (% of rural population)"
"3944","SH.H2O.SMDW.RU.ZS",2002,65,"People using safely managed drinking water services, rural (% of rural population)"
"3945","SH.H2O.SMDW.RU.ZS",2003,65,"People using safely managed drinking water services, rural (% of rural population)"
"3946","SH.H2O.SMDW.RU.ZS",2004,65,"People using safely managed drinking water services, rural (% of rural population)"
"3947","SH.H2O.SMDW.RU.ZS",2005,65,"People using safely managed drinking water services, rural (% of rural population)"
"3948","SH.H2O.SMDW.RU.ZS",2006,65,"People using safely managed drinking water services, rural (% of rural population)"
"3949","SH.H2O.SMDW.RU.ZS",2007,65,"People using safely managed drinking water services, rural (% of rural population)"
"3950","SH.H2O.SMDW.RU.ZS",2008,64,"People using safely managed drinking water services, rural (% of rural population)"
"3951","SH.H2O.SMDW.RU.ZS",2009,64,"People using safely managed drinking water services, rural (% of rural population)"
"3952","SH.H2O.SMDW.RU.ZS",2010,64,"People using safely managed drinking water services, rural (% of rural population)"
"3953","SH.H2O.SMDW.RU.ZS",2011,64,"People using safely managed drinking water services, rural (% of rural population)"
"3954","SH.H2O.SMDW.RU.ZS",2012,64,"People using safely managed drinking water services, rural (% of rural population)"
"3955","SH.H2O.SMDW.RU.ZS",2013,64,"People using safely managed drinking water services, rural (% of rural population)"
"3956","SH.H2O.SMDW.RU.ZS",2014,64,"People using safely managed drinking water services, rural (% of rural population)"
"3957","SH.H2O.SMDW.RU.ZS",2015,64,"People using safely managed drinking water services, rural (% of rural population)"
"3958","SH.H2O.SMDW.RU.ZS",2016,64,"People using safely managed drinking water services, rural (% of rural population)"
"3959","SH.H2O.SMDW.RU.ZS",2017,64,"People using safely managed drinking water services, rural (% of rural population)"
"3960","SH.H2O.SMDW.RU.ZS",2018,64,"People using safely managed drinking water services, rural (% of rural population)"
"3961","SH.H2O.SMDW.RU.ZS",2019,64,"People using safely managed drinking water services, rural (% of rural population)"
"3962","SH.H2O.SMDW.RU.ZS",2020,64,"People using safely managed drinking water services, rural (% of rural population)"
"3963","SH.H2O.SMDW.UR.ZS",2000,84,"People using safely managed drinking water services, urban (% of urban population)"
"3964","SH.H2O.SMDW.UR.ZS",2001,85,"People using safely managed drinking water services, urban (% of urban population)"
"3965","SH.H2O.SMDW.UR.ZS",2002,85,"People using safely managed drinking water services, urban (% of urban population)"
"3966","SH.H2O.SMDW.UR.ZS",2003,85,"People using safely managed drinking water services, urban (% of urban population)"
"3967","SH.H2O.SMDW.UR.ZS",2004,85,"People using safely managed drinking water services, urban (% of urban population)"
"3968","SH.H2O.SMDW.UR.ZS",2005,85,"People using safely managed drinking water services, urban (% of urban population)"
"3969","SH.H2O.SMDW.UR.ZS",2006,86,"People using safely managed drinking water services, urban (% of urban population)"
"3970","SH.H2O.SMDW.UR.ZS",2007,86,"People using safely managed drinking water services, urban (% of urban population)"
"3971","SH.H2O.SMDW.UR.ZS",2008,86,"People using safely managed drinking water services, urban (% of urban population)"
"3972","SH.H2O.SMDW.UR.ZS",2009,86,"People using safely managed drinking water services, urban (% of urban population)"
"3973","SH.H2O.SMDW.UR.ZS",2010,86,"People using safely managed drinking water services, urban (% of urban population)"
"3974","SH.H2O.SMDW.UR.ZS",2011,86,"People using safely managed drinking water services, urban (% of urban population)"
"3975","SH.H2O.SMDW.UR.ZS",2012,86,"People using safely managed drinking water services, urban (% of urban population)"
"3976","SH.H2O.SMDW.UR.ZS",2013,86,"People using safely managed drinking water services, urban (% of urban population)"
"3977","SH.H2O.SMDW.UR.ZS",2014,86,"People using safely managed drinking water services, urban (% of urban population)"
"3978","SH.H2O.SMDW.UR.ZS",2015,86,"People using safely managed drinking water services, urban (% of urban population)"
"3979","SH.H2O.SMDW.UR.ZS",2016,86,"People using safely managed drinking water services, urban (% of urban population)"
"3980","SH.H2O.SMDW.UR.ZS",2017,86,"People using safely managed drinking water services, urban (% of urban population)"
"3981","SH.H2O.SMDW.UR.ZS",2018,86,"People using safely managed drinking water services, urban (% of urban population)"
"3982","SH.H2O.SMDW.UR.ZS",2019,86,"People using safely managed drinking water services, urban (% of urban population)"
"3983","SH.H2O.SMDW.UR.ZS",2020,86,"People using safely managed drinking water services, urban (% of urban population)"
"3984","SH.H2O.SMDW.ZS",2000,125,"People using safely managed drinking water services (% of population)"
"3985","SH.H2O.SMDW.ZS",2001,125,"People using safely managed drinking water services (% of population)"
"3986","SH.H2O.SMDW.ZS",2002,126,"People using safely managed drinking water services (% of population)"
"3987","SH.H2O.SMDW.ZS",2003,126,"People using safely managed drinking water services (% of population)"
"3988","SH.H2O.SMDW.ZS",2004,126,"People using safely managed drinking water services (% of population)"
"3989","SH.H2O.SMDW.ZS",2005,128,"People using safely managed drinking water services (% of population)"
"3990","SH.H2O.SMDW.ZS",2006,129,"People using safely managed drinking water services (% of population)"
"3991","SH.H2O.SMDW.ZS",2007,129,"People using safely managed drinking water services (% of population)"
"3992","SH.H2O.SMDW.ZS",2008,128,"People using safely managed drinking water services (% of population)"
"3993","SH.H2O.SMDW.ZS",2009,130,"People using safely managed drinking water services (% of population)"
"3994","SH.H2O.SMDW.ZS",2010,130,"People using safely managed drinking water services (% of population)"
"3995","SH.H2O.SMDW.ZS",2011,130,"People using safely managed drinking water services (% of population)"
"3996","SH.H2O.SMDW.ZS",2012,130,"People using safely managed drinking water services (% of population)"
"3997","SH.H2O.SMDW.ZS",2013,130,"People using safely managed drinking water services (% of population)"
"3998","SH.H2O.SMDW.ZS",2014,130,"People using safely managed drinking water services (% of population)"
"3999","SH.H2O.SMDW.ZS",2015,130,"People using safely managed drinking water services (% of population)"
"4000","SH.H2O.SMDW.ZS",2016,130,"People using safely managed drinking water services (% of population)"
"4001","SH.H2O.SMDW.ZS",2017,130,"People using safely managed drinking water services (% of population)"
"4002","SH.H2O.SMDW.ZS",2018,128,"People using safely managed drinking water services (% of population)"
"4003","SH.H2O.SMDW.ZS",2019,128,"People using safely managed drinking water services (% of population)"
"4004","SH.H2O.SMDW.ZS",2020,128,"People using safely managed drinking water services (% of population)"
"4005","SH.STA.AIRP.P5",2016,183,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)"
"4006","SH.STA.BASS.RU.ZS",2000,160,"People using at least basic sanitation services, rural (% of rural population)"
"4007","SH.STA.BASS.RU.ZS",2001,163,"People using at least basic sanitation services, rural (% of rural population)"
"4008","SH.STA.BASS.RU.ZS",2002,165,"People using at least basic sanitation services, rural (% of rural population)"
"4009","SH.STA.BASS.RU.ZS",2003,165,"People using at least basic sanitation services, rural (% of rural population)"
"4010","SH.STA.BASS.RU.ZS",2004,165,"People using at least basic sanitation services, rural (% of rural population)"
"4011","SH.STA.BASS.RU.ZS",2005,165,"People using at least basic sanitation services, rural (% of rural population)"
"4012","SH.STA.BASS.RU.ZS",2006,166,"People using at least basic sanitation services, rural (% of rural population)"
"4013","SH.STA.BASS.RU.ZS",2007,166,"People using at least basic sanitation services, rural (% of rural population)"
"4014","SH.STA.BASS.RU.ZS",2008,166,"People using at least basic sanitation services, rural (% of rural population)"
"4015","SH.STA.BASS.RU.ZS",2009,166,"People using at least basic sanitation services, rural (% of rural population)"
"4016","SH.STA.BASS.RU.ZS",2010,166,"People using at least basic sanitation services, rural (% of rural population)"
"4017","SH.STA.BASS.RU.ZS",2011,167,"People using at least basic sanitation services, rural (% of rural population)"
"4018","SH.STA.BASS.RU.ZS",2012,167,"People using at least basic sanitation services, rural (% of rural population)"
"4019","SH.STA.BASS.RU.ZS",2013,167,"People using at least basic sanitation services, rural (% of rural population)"
"4020","SH.STA.BASS.RU.ZS",2014,167,"People using at least basic sanitation services, rural (% of rural population)"
"4021","SH.STA.BASS.RU.ZS",2015,167,"People using at least basic sanitation services, rural (% of rural population)"
"4022","SH.STA.BASS.RU.ZS",2016,167,"People using at least basic sanitation services, rural (% of rural population)"
"4023","SH.STA.BASS.RU.ZS",2017,165,"People using at least basic sanitation services, rural (% of rural population)"
"4024","SH.STA.BASS.RU.ZS",2018,163,"People using at least basic sanitation services, rural (% of rural population)"
"4025","SH.STA.BASS.RU.ZS",2019,160,"People using at least basic sanitation services, rural (% of rural population)"
"4026","SH.STA.BASS.RU.ZS",2020,158,"People using at least basic sanitation services, rural (% of rural population)"
"4027","SH.STA.BASS.UR.ZS",2000,169,"People using at least basic sanitation services, urban (% of urban population)"
"4028","SH.STA.BASS.UR.ZS",2001,173,"People using at least basic sanitation services, urban (% of urban population)"
"4029","SH.STA.BASS.UR.ZS",2002,175,"People using at least basic sanitation services, urban (% of urban population)"
"4030","SH.STA.BASS.UR.ZS",2003,175,"People using at least basic sanitation services, urban (% of urban population)"
"4031","SH.STA.BASS.UR.ZS",2004,175,"People using at least basic sanitation services, urban (% of urban population)"
"4032","SH.STA.BASS.UR.ZS",2005,175,"People using at least basic sanitation services, urban (% of urban population)"
"4033","SH.STA.BASS.UR.ZS",2006,176,"People using at least basic sanitation services, urban (% of urban population)"
"4034","SH.STA.BASS.UR.ZS",2007,176,"People using at least basic sanitation services, urban (% of urban population)"
"4035","SH.STA.BASS.UR.ZS",2008,176,"People using at least basic sanitation services, urban (% of urban population)"
"4036","SH.STA.BASS.UR.ZS",2009,176,"People using at least basic sanitation services, urban (% of urban population)"
"4037","SH.STA.BASS.UR.ZS",2010,176,"People using at least basic sanitation services, urban (% of urban population)"
"4038","SH.STA.BASS.UR.ZS",2011,177,"People using at least basic sanitation services, urban (% of urban population)"
"4039","SH.STA.BASS.UR.ZS",2012,177,"People using at least basic sanitation services, urban (% of urban population)"
"4040","SH.STA.BASS.UR.ZS",2013,177,"People using at least basic sanitation services, urban (% of urban population)"
"4041","SH.STA.BASS.UR.ZS",2014,177,"People using at least basic sanitation services, urban (% of urban population)"
"4042","SH.STA.BASS.UR.ZS",2015,177,"People using at least basic sanitation services, urban (% of urban population)"
"4043","SH.STA.BASS.UR.ZS",2016,177,"People using at least basic sanitation services, urban (% of urban population)"
"4044","SH.STA.BASS.UR.ZS",2017,175,"People using at least basic sanitation services, urban (% of urban population)"
"4045","SH.STA.BASS.UR.ZS",2018,172,"People using at least basic sanitation services, urban (% of urban population)"
"4046","SH.STA.BASS.UR.ZS",2019,171,"People using at least basic sanitation services, urban (% of urban population)"
"4047","SH.STA.BASS.UR.ZS",2020,170,"People using at least basic sanitation services, urban (% of urban population)"
"4048","SH.STA.BASS.ZS",2000,202,"People using at least basic sanitation services (% of population)"
"4049","SH.STA.BASS.ZS",2001,206,"People using at least basic sanitation services (% of population)"
"4050","SH.STA.BASS.ZS",2002,209,"People using at least basic sanitation services (% of population)"
"4051","SH.STA.BASS.ZS",2003,209,"People using at least basic sanitation services (% of population)"
"4052","SH.STA.BASS.ZS",2004,209,"People using at least basic sanitation services (% of population)"
"4053","SH.STA.BASS.ZS",2005,210,"People using at least basic sanitation services (% of population)"
"4054","SH.STA.BASS.ZS",2006,211,"People using at least basic sanitation services (% of population)"
"4055","SH.STA.BASS.ZS",2007,213,"People using at least basic sanitation services (% of population)"
"4056","SH.STA.BASS.ZS",2008,213,"People using at least basic sanitation services (% of population)"
"4057","SH.STA.BASS.ZS",2009,214,"People using at least basic sanitation services (% of population)"
"4058","SH.STA.BASS.ZS",2010,214,"People using at least basic sanitation services (% of population)"
"4059","SH.STA.BASS.ZS",2011,215,"People using at least basic sanitation services (% of population)"
"4060","SH.STA.BASS.ZS",2012,215,"People using at least basic sanitation services (% of population)"
"4061","SH.STA.BASS.ZS",2013,215,"People using at least basic sanitation services (% of population)"
"4062","SH.STA.BASS.ZS",2014,215,"People using at least basic sanitation services (% of population)"
"4063","SH.STA.BASS.ZS",2015,215,"People using at least basic sanitation services (% of population)"
"4064","SH.STA.BASS.ZS",2016,213,"People using at least basic sanitation services (% of population)"
"4065","SH.STA.BASS.ZS",2017,207,"People using at least basic sanitation services (% of population)"
"4066","SH.STA.BASS.ZS",2018,197,"People using at least basic sanitation services (% of population)"
"4067","SH.STA.BASS.ZS",2019,192,"People using at least basic sanitation services (% of population)"
"4068","SH.STA.BASS.ZS",2020,188,"People using at least basic sanitation services (% of population)"
"4069","SH.STA.HYGN.RU.ZS",2000,12,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4070","SH.STA.HYGN.RU.ZS",2001,12,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4071","SH.STA.HYGN.RU.ZS",2002,12,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4072","SH.STA.HYGN.RU.ZS",2003,12,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4073","SH.STA.HYGN.RU.ZS",2004,20,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4074","SH.STA.HYGN.RU.ZS",2005,27,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4075","SH.STA.HYGN.RU.ZS",2006,34,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4076","SH.STA.HYGN.RU.ZS",2007,39,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4077","SH.STA.HYGN.RU.ZS",2008,50,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4078","SH.STA.HYGN.RU.ZS",2009,58,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4079","SH.STA.HYGN.RU.ZS",2010,66,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4080","SH.STA.HYGN.RU.ZS",2011,77,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4081","SH.STA.HYGN.RU.ZS",2012,82,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4082","SH.STA.HYGN.RU.ZS",2013,86,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4083","SH.STA.HYGN.RU.ZS",2014,95,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4084","SH.STA.HYGN.RU.ZS",2015,97,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4085","SH.STA.HYGN.RU.ZS",2016,95,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4086","SH.STA.HYGN.RU.ZS",2017,90,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4087","SH.STA.HYGN.RU.ZS",2018,85,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4088","SH.STA.HYGN.RU.ZS",2019,83,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4089","SH.STA.HYGN.RU.ZS",2020,78,"People with basic handwashing facilities including soap and water, rural (% of rural population)"
"4090","SH.STA.HYGN.UR.ZS",2000,11,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4091","SH.STA.HYGN.UR.ZS",2001,11,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4092","SH.STA.HYGN.UR.ZS",2002,11,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4093","SH.STA.HYGN.UR.ZS",2003,11,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4094","SH.STA.HYGN.UR.ZS",2004,20,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4095","SH.STA.HYGN.UR.ZS",2005,27,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4096","SH.STA.HYGN.UR.ZS",2006,34,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4097","SH.STA.HYGN.UR.ZS",2007,39,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4098","SH.STA.HYGN.UR.ZS",2008,50,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4099","SH.STA.HYGN.UR.ZS",2009,56,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4100","SH.STA.HYGN.UR.ZS",2010,64,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4101","SH.STA.HYGN.UR.ZS",2011,76,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4102","SH.STA.HYGN.UR.ZS",2012,81,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4103","SH.STA.HYGN.UR.ZS",2013,85,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4104","SH.STA.HYGN.UR.ZS",2014,94,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4105","SH.STA.HYGN.UR.ZS",2015,96,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4106","SH.STA.HYGN.UR.ZS",2016,94,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4107","SH.STA.HYGN.UR.ZS",2017,89,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4108","SH.STA.HYGN.UR.ZS",2018,84,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4109","SH.STA.HYGN.UR.ZS",2019,82,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4110","SH.STA.HYGN.UR.ZS",2020,76,"People with basic handwashing facilities including soap and water, urban (% of urban population)"
"4111","SH.STA.HYGN.ZS",2000,11,"People with basic handwashing facilities including soap and water (% of population)"
"4112","SH.STA.HYGN.ZS",2001,11,"People with basic handwashing facilities including soap and water (% of population)"
"4113","SH.STA.HYGN.ZS",2002,11,"People with basic handwashing facilities including soap and water (% of population)"
"4114","SH.STA.HYGN.ZS",2003,11,"People with basic handwashing facilities including soap and water (% of population)"
"4115","SH.STA.HYGN.ZS",2004,20,"People with basic handwashing facilities including soap and water (% of population)"
"4116","SH.STA.HYGN.ZS",2005,27,"People with basic handwashing facilities including soap and water (% of population)"
"4117","SH.STA.HYGN.ZS",2006,34,"People with basic handwashing facilities including soap and water (% of population)"
"4118","SH.STA.HYGN.ZS",2007,40,"People with basic handwashing facilities including soap and water (% of population)"
"4119","SH.STA.HYGN.ZS",2008,53,"People with basic handwashing facilities including soap and water (% of population)"
"4120","SH.STA.HYGN.ZS",2009,59,"People with basic handwashing facilities including soap and water (% of population)"
"4121","SH.STA.HYGN.ZS",2010,67,"People with basic handwashing facilities including soap and water (% of population)"
"4122","SH.STA.HYGN.ZS",2011,79,"People with basic handwashing facilities including soap and water (% of population)"
"4123","SH.STA.HYGN.ZS",2012,84,"People with basic handwashing facilities including soap and water (% of population)"
"4124","SH.STA.HYGN.ZS",2013,89,"People with basic handwashing facilities including soap and water (% of population)"
"4125","SH.STA.HYGN.ZS",2014,98,"People with basic handwashing facilities including soap and water (% of population)"
"4126","SH.STA.HYGN.ZS",2015,100,"People with basic handwashing facilities including soap and water (% of population)"
"4127","SH.STA.HYGN.ZS",2016,98,"People with basic handwashing facilities including soap and water (% of population)"
"4128","SH.STA.HYGN.ZS",2017,92,"People with basic handwashing facilities including soap and water (% of population)"
"4129","SH.STA.HYGN.ZS",2018,87,"People with basic handwashing facilities including soap and water (% of population)"
"4130","SH.STA.HYGN.ZS",2019,85,"People with basic handwashing facilities including soap and water (% of population)"
"4131","SH.STA.HYGN.ZS",2020,79,"People with basic handwashing facilities including soap and water (% of population)"
"4132","SH.STA.ODFC.RU.ZS",2000,158,"People practicing open defecation, rural (% of rural population)"
"4133","SH.STA.ODFC.RU.ZS",2001,162,"People practicing open defecation, rural (% of rural population)"
"4134","SH.STA.ODFC.RU.ZS",2002,164,"People practicing open defecation, rural (% of rural population)"
"4135","SH.STA.ODFC.RU.ZS",2003,164,"People practicing open defecation, rural (% of rural population)"
"4136","SH.STA.ODFC.RU.ZS",2004,164,"People practicing open defecation, rural (% of rural population)"
"4137","SH.STA.ODFC.RU.ZS",2005,164,"People practicing open defecation, rural (% of rural population)"
"4138","SH.STA.ODFC.RU.ZS",2006,166,"People practicing open defecation, rural (% of rural population)"
"4139","SH.STA.ODFC.RU.ZS",2007,166,"People practicing open defecation, rural (% of rural population)"
