"","Time","Country","Series","SCALE","Data"
"1068","YR2001","MYS","EN.GHG.CO2.LU.MT.CE.AR5",0,-185.8739
"1069","YR2001","MDV","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"1070","YR2001","MLI","EN.GHG.CO2.LU.MT.CE.AR5",0,-259.463
"1071","YR2001","MLT","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.0027
"1072","YR2001","MHL","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"1073","YR2001","MRT","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.635
"1074","YR2001","MUS","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.294
"1075","YR2001","MEX","EN.GHG.CO2.LU.MT.CE.AR5",0,-201.8752
"1076","YR2001","FSM","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.568
"1077","YR2001","MCO","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.0001
"1078","YR2001","MNG","EN.GHG.CO2.LU.MT.CE.AR5",0,-25.7766
"1079","YR2001","MNE","EN.GHG.CO2.LU.MT.CE.AR5",0,-2.5895
"1080","YR2001","MAR","EN.GHG.CO2.LU.MT.CE.AR5",0,-2.3
"1081","YR2001","MOZ","EN.GHG.CO2.LU.MT.CE.AR5",0,38.9564
"1082","YR2001","MMR","EN.GHG.CO2.LU.MT.CE.AR5",0,52.0222
"1083","YR2001","NAM","EN.GHG.CO2.LU.MT.CE.AR5",0,-99.969
"1084","YR2001","NRU","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"1085","YR2001","NPL","EN.GHG.CO2.LU.MT.CE.AR5",0,-16.232
"1086","YR2001","NLD","EN.GHG.CO2.LU.MT.CE.AR5",0,5.1478
"1087","YR2001","NZL","EN.GHG.CO2.LU.MT.CE.AR5",0,-27.9625
"1088","YR2001","NIC","EN.GHG.CO2.LU.MT.CE.AR5",0,16.5475
"1089","YR2001","NER","EN.GHG.CO2.LU.MT.CE.AR5",0,-34.571
"1090","YR2001","NGA","EN.GHG.CO2.LU.MT.CE.AR5",0,253.855
"1091","YR2001","NOR","EN.GHG.CO2.LU.MT.CE.AR5",0,-21.0311
"1092","YR2001","OMN","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"1093","YR2001","PAK","EN.GHG.CO2.LU.MT.CE.AR5",0,28.29
"1094","YR2001","PLW","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.099
"1095","YR2001","PAN","EN.GHG.CO2.LU.MT.CE.AR5",0,-9.6884
"1096","YR2001","PNG","EN.GHG.CO2.LU.MT.CE.AR5",0,-20.1582
"1097","YR2001","PRY","EN.GHG.CO2.LU.MT.CE.AR5",0,30.5662
"1098","YR2001","PER","EN.GHG.CO2.LU.MT.CE.AR5",0,109.9736
"1099","YR2001","PHL","EN.GHG.CO2.LU.MT.CE.AR5",0,-103.4217
"1100","YR2001","POL","EN.GHG.CO2.LU.MT.CE.AR5",0,-30.2098
"1101","YR2001","PRT","EN.GHG.CO2.LU.MT.CE.AR5",0,-9.1718
"1102","YR2001","QAT","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"1103","YR2001","KOR","EN.GHG.CO2.LU.MT.CE.AR5",0,-59.1193
"1104","YR2001","MDA","EN.GHG.CO2.LU.MT.CE.AR5",0,1.37
"1105","YR2001","ROU","EN.GHG.CO2.LU.MT.CE.AR5",0,-32.3412
"1106","YR2001","RUS","EN.GHG.CO2.LU.MT.CE.AR5",0,-556.4155
"1107","YR2001","RWA","EN.GHG.CO2.LU.MT.CE.AR5",0,-5.974
"1108","YR2001","KNA","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.137
"1109","YR2001","LCA","EN.GHG.CO2.LU.MT.CE.AR5",0,0.054
"1110","YR2001","VCT","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.051
"1111","YR2001","WSM","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.0939
"1112","YR2001","SMR","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.004
"1113","YR2001","STP","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.38
"1114","YR2001","SAU","EN.GHG.CO2.LU.MT.CE.AR5",0,-6.0153
"1115","YR2001","SEN","EN.GHG.CO2.LU.MT.CE.AR5",0,-13
"1116","YR2001","SRB","EN.GHG.CO2.LU.MT.CE.AR5",0,-13.5772
"1117","YR2001","SYC","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.8248
"1118","YR2001","SLE","EN.GHG.CO2.LU.MT.CE.AR5",0,NA
"1119","YR2001","SGP","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.2392
"1120","YR2001","SVK","EN.GHG.CO2.LU.MT.CE.AR5",0,-9.7389
"1121","YR2001","SVN","EN.GHG.CO2.LU.MT.CE.AR5",0,-6.3015
"1122","YR2001","SLB","EN.GHG.CO2.LU.MT.CE.AR5",0,1.7069
"1123","YR2001","SOM","EN.GHG.CO2.LU.MT.CE.AR5",0,-3.7174
"1124","YR2001","ZAF","EN.GHG.CO2.LU.MT.CE.AR5",0,-6.4299
"1125","YR2001","SSD","EN.GHG.CO2.LU.MT.CE.AR5",0,2.8
"1126","YR2001","ESP","EN.GHG.CO2.LU.MT.CE.AR5",0,-41.1444
"1127","YR2001","LKA","EN.GHG.CO2.LU.MT.CE.AR5",0,4.293
"1128","YR2001","SDN","EN.GHG.CO2.LU.MT.CE.AR5",0,10.1432
"1129","YR2001","SUR","EN.GHG.CO2.LU.MT.CE.AR5",0,4.3438
"1130","YR2001","SWZ","EN.GHG.CO2.LU.MT.CE.AR5",0,-3.5766
"1131","YR2001","SWE","EN.GHG.CO2.LU.MT.CE.AR5",0,-44.2976
"1132","YR2001","CHE","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.0499
"1133","YR2001","SYR","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.039
"1134","YR2001","TJK","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.82
"1135","YR2001","THA","EN.GHG.CO2.LU.MT.CE.AR5",0,-16.1856
"1136","YR2001","MKD","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.5
"1137","YR2001","TLS","EN.GHG.CO2.LU.MT.CE.AR5",0,0.261
"1138","YR2001","TGO","EN.GHG.CO2.LU.MT.CE.AR5",0,0.7295
"1139","YR2001","TON","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.997
"1140","YR2001","TTO","EN.GHG.CO2.LU.MT.CE.AR5",0,-2.3041
"1141","YR2001","TUN","EN.GHG.CO2.LU.MT.CE.AR5",0,2.6732
"1142","YR2001","TUR","EN.GHG.CO2.LU.MT.CE.AR5",0,-65.0168
"1143","YR2001","TKM","EN.GHG.CO2.LU.MT.CE.AR5",0,-0.7589
"1144","YR2001","TUV","EN.GHG.CO2.LU.MT.CE.AR5",0,0
"1145","YR2001","UGA","EN.GHG.CO2.LU.MT.CE.AR5",0,29
"1146","YR2001","UKR","EN.GHG.CO2.LU.MT.CE.AR5",0,-17.679
"1147","YR2001","ARE","EN.GHG.CO2.LU.MT.CE.AR5",0,-10.2597
"1148","YR2001","GBR","EN.GHG.CO2.LU.MT.CE.AR5",0,0.7468
"1149","YR2001","TZA","EN.GHG.CO2.LU.MT.CE.AR5",0,76.66
"1150","YR2001","USA","EN.GHG.CO2.LU.MT.CE.AR5",0,-860.4025
"1151","YR2001","URY","EN.GHG.CO2.LU.MT.CE.AR5",0,-12.7521
"1152","YR2001","UZB","EN.GHG.CO2.LU.MT.CE.AR5",0,-7.0387
"1153","YR2001","VUT","EN.GHG.CO2.LU.MT.CE.AR5",0,-7.021
"1154","YR2001","VEN","EN.GHG.CO2.LU.MT.CE.AR5",0,-30.239
"1155","YR2001","VNM","EN.GHG.CO2.LU.MT.CE.AR5",0,-39.1712
"1156","YR2001","YEM","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.887
"1157","YR2001","ZMB","EN.GHG.CO2.LU.MT.CE.AR5",0,27.4114
"1158","YR2001","ZWE","EN.GHG.CO2.LU.MT.CE.AR5",0,-1.117
"1159","YR2001","AFG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.5422
"1160","YR2001","ALB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.2
"1161","YR2001","DZA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-8.148
"1162","YR2001","AND","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.1418
"1163","YR2001","AGO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2
"1164","YR2001","ATG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.0396
"1165","YR2001","ARG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-10.644
"1166","YR2001","ARM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.4558
"1167","YR2001","AUS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-37.146
"1168","YR2001","AUT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-20.6744
"1169","YR2001","AZE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.2869
"1170","YR2001","BHS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-4.1596
"1171","YR2001","BHR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.019
"1172","YR2001","BGD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.4456
"1173","YR2001","BRB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.046
"1174","YR2001","BLR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-49.5852
"1175","YR2001","BEL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.2719
"1176","YR2001","BLZ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-9.3116
"1177","YR2001","BEN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-30.0176
"1178","YR2001","BTN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-7.6835
"1179","YR2001","BOL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,24.279
"1180","YR2001","BIH","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-7.2122
"1181","YR2001","BWA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-18.019
"1182","YR2001","BRA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-231.653
"1183","YR2001","BRN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.7364
"1184","YR2001","BGR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-13.3281
"1185","YR2001","BFA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,25.429
"1186","YR2001","BDI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3.906
"1187","YR2001","CPV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.237
"1188","YR2001","KHM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.3502
"1189","YR2001","CMR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-107.672
"1190","YR2001","CAN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-38.4758
"1191","YR2001","CAF","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-333
"1192","YR2001","TCD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-5.144
"1193","YR2001","CHL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-80.478
"1194","YR2001","CHN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-682.4159
"1195","YR2001","COL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,38.611
"1196","YR2001","COM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.36
"1197","YR2001","COG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-17.7988
"1198","YR2001","CRI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-3
"1199","YR2001","CIV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.6715
"1200","YR2001","HRV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-8.415
"1201","YR2001","CUB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,18.1546
"1202","YR2001","CYP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.0458
"1203","YR2001","CZE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-9.3163
"1204","YR2001","PRK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-19.084
"1205","YR2001","COD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-139.59
"1206","YR2001","DNK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.2957
"1207","YR2001","DJI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.5
"1208","YR2001","DMA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.1376
"1209","YR2001","DOM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.2491
"1210","YR2001","ECU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-11.0089
"1211","YR2001","EGY","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1212","YR2001","SLV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.1261
"1213","YR2001","GNQ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,5.1751
"1214","YR2001","ERI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.23
"1215","YR2001","EST","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.1524
"1216","YR2001","ETH","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-93.845
"1217","YR2001","FJI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.31
"1218","YR2001","FIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-40.1105
"1219","YR2001","FRA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-51.8404
"1220","YR2001","GAB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-100.777
"1221","YR2001","GMB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.109
"1222","YR2001","GEO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.1091
"1223","YR2001","DEU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-79.3375
"1224","YR2001","GHA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-4.764
"1225","YR2001","GRC","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.8798
"1226","YR2001","GRD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.0002
"1227","YR2001","GTM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-34.8638
"1228","YR2001","GIN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,14.6
"1229","YR2001","GNB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-19.822
"1230","YR2001","GUY","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"1231","YR2001","HTI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.7778
"1232","YR2001","HND","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-12.5468
"1233","YR2001","HUN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.1491
"1234","YR2001","ISL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.0994
"1235","YR2001","IND","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-73.3062
"1236","YR2001","IDN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-503.141
"1237","YR2001","IRN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-67.643
"1238","YR2001","IRQ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1239","YR2001","IRL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-4.2813
"1240","YR2001","ISR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.2863
"1241","YR2001","ITA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-32.0716
"1242","YR2001","JAM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.834
"1243","YR2001","JPN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-88.8112
"1244","YR2001","JOR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.922
"1245","YR2001","KAZ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,3.3227
"1246","YR2001","KEN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,8.0783
"1247","YR2001","KIR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1248","YR2001","KWT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0.1339
"1249","YR2001","KGZ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-10.367
"1250","YR2001","LAO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.6858
"1251","YR2001","LVA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-17.8901
"1252","YR2001","LBN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.0594
"1253","YR2001","LSO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,4.869
"1254","YR2001","LBR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-21.467
"1255","YR2001","LBY","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1256","YR2001","LIE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.0099
"1257","YR2001","LTU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-8.4814
"1258","YR2001","LUX","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.6485
"1259","YR2001","MDG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"1260","YR2001","MWI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.627
"1261","YR2001","MYS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-236.51
"1262","YR2001","MDV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1263","YR2001","MLI","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-277.063
"1264","YR2001","MLT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"1265","YR2001","MHL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1266","YR2001","MRT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.635
"1267","YR2001","MUS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.284
"1268","YR2001","MEX","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-202.9932
"1269","YR2001","FSM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.568
"1270","YR2001","MCO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"1271","YR2001","MNG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-25.7766
"1272","YR2001","MNE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.5895
"1273","YR2001","MAR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.3
"1274","YR2001","MOZ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"1275","YR2001","MMR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.7852
"1276","YR2001","NAM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-108.915
"1277","YR2001","NRU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1278","YR2001","NPL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-16.232
"1279","YR2001","NLD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.7107
"1280","YR2001","NZL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-31.7237
"1281","YR2001","NIC","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,2.0974
"1282","YR2001","NER","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-55.581
"1283","YR2001","NGA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-5.786
"1284","YR2001","NOR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-26.7055
"1285","YR2001","OMN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1286","YR2001","PAK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,24.86
"1287","YR2001","PLW","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.099
"1288","YR2001","PAN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-27.7922
"1289","YR2001","PNG","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-26.5996
"1290","YR2001","PRY","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-16.6397
"1291","YR2001","PER","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,9.8784
"1292","YR2001","PHL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-105.1114
"1293","YR2001","POL","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-32.4845
"1294","YR2001","PRT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-12.7737
"1295","YR2001","QAT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1296","YR2001","KOR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-61.8002
"1297","YR2001","MDA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.886
"1298","YR2001","ROU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-29.9026
"1299","YR2001","RUS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-617.6476
"1300","YR2001","RWA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-5.974
"1301","YR2001","KNA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.137
"1302","YR2001","LCA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.0056
"1303","YR2001","VCT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.051
"1304","YR2001","WSM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.0939
"1305","YR2001","SMR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.004
"1306","YR2001","STP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.38
"1307","YR2001","SAU","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.0153
"1308","YR2001","SEN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-13
"1309","YR2001","SRB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-13.5772
"1310","YR2001","SYC","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.8248
"1311","YR2001","SLE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,NA
"1312","YR2001","SGP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.2392
"1313","YR2001","SVK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-8.871
"1314","YR2001","SVN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.1916
"1315","YR2001","SLB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,1.3646
"1316","YR2001","SOM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.303
"1317","YR2001","ZAF","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-6.1585
"1318","YR2001","SSD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"1319","YR2001","ESP","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-41.4817
"1320","YR2001","LKA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.072
"1321","YR2001","SDN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-13.7808
"1322","YR2001","SUR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,1.729
"1323","YR2001","SWZ","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-4.207
"1324","YR2001","SWE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-56.8022
"1325","YR2001","CHE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.4859
"1326","YR2001","SYR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.039
"1327","YR2001","TJK","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.82
"1328","YR2001","THA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-31.5116
"1329","YR2001","MKD","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.5
"1330","YR2001","TLS","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.303
"1331","YR2001","TGO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.1155
"1332","YR2001","TON","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.997
"1333","YR2001","TTO","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-2.3041
"1334","YR2001","TUN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-1.5189
"1335","YR2001","TUR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-65.5565
"1336","YR2001","TKM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-0.7589
"1337","YR2001","TUV","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"1338","YR2001","UGA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,16
"1339","YR2001","UKR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-38.7704
"1340","YR2001","ARE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-10.2597
"1341","YR2001","GBR","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-21.4486
"1342","YR2001","TZA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,0
"1343","YR2001","USA","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-818.3116
"1344","YR2001","URY","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-16.6211
"1345","YR2001","UZB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-9.2185
"1346","YR2001","VUT","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-7.021
"1347","YR2001","VEN","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-89.977
"1348","YR2001","VNM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-54.6578
"1349","YR2001","YEM","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-11.743
"1350","YR2001","ZMB","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-70.766
"1351","YR2001","ZWE","EN.GHG.CO2.LU.FL.MT.CE.AR5",0,-28.867
"1352","YR2001","AFG","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,8.8889
"1353","YR2001","ALB","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,3.6
"1354","YR2001","DZA","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0
"1355","YR2001","AND","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0
"1356","YR2001","AGO","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,42.0626
"1357","YR2001","ATG","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0
"1358","YR2001","ARG","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,88.8481
"1359","YR2001","ARM","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.015
"1360","YR2001","AUS","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,93.6365
"1361","YR2001","AUT","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.8269
"1362","YR2001","AZE","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0
"1363","YR2001","BHS","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0
"1364","YR2001","BHR","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0
"1365","YR2001","BGD","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.8199
"1366","YR2001","BRB","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0
"1367","YR2001","BLR","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,-2.148
"1368","YR2001","BEL","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,0.3107
"1369","YR2001","BLZ","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,1.55
"1370","YR2001","BEN","EN.GHG.CO2.LU.DF.MT.CE.AR5",0,19.5161
